Date,Viewcount,Likes,Post Link,Comments,Description
20 June 2018,,0,https://www.facebook.com/digitalsocietyschool/photos/ms.c.eJxFVUmSRSEIu1EXg0z3v1jXC8a~;pFRIQsAuk7aayYjp~_GvEcdLNsmpj7e88pXg~_adPjYjcuw~;2Yez~;mOz9~_Y5H63lswnzrOWU8H55J7XqOebi7aN~;8p1Au997Nxf~;LmP4r85vfcAvnrxh4CfnpuvtbFKxufI999jb71B~;zHL14fnJtcPG6F93LzSRrqXz1qGvVTWd96729c3QN~_x4j~;42vdj~_~;y0ySfs3xuPT2NmPhNth9z82kl3jOfCPozNuyvbf7Xv1g98uJ39O~;XTz~;fffVbTzY2xmqO83P7Y7Z46uFZP~_hQD0c~;eF8D~_KqIL3HfiVcSeoY7~_4P8Sf~;prF5J~;Ip~_Jfm7br~_N~_BX6RVO~;s~;7W60dfPe2nJ~;pTwXwn1k8PH~;B3Mh74o539iu3XYf2dj7jzUaO6eK~;~;u9YfQX80~_GnR72Mb81xm5ytuvlj~;Hee8Dvi7EX8ufvIRX32a8y7L9~;UT~_pUSv209Z72z83Lxtxj8NPLmc~;sX7J~;Azzmcx9n~_UB~;11Suf3zD~;kcr5Wr20iA~;zVcL5x7yn3nmvbvjTWxmjv0X~;6~_p~;nv6DuIT7yAz1qL~;tPpOolw~;5q18~;EQf1N9l5eHov3zs~;NZ7Qa67~;ToAP91eNb~;3n79rYnh~_Wb7191OtHvg~;Z~;lA~;961HPOsXo19859~;i~_Xnnd7gPBnjL~_R~_YLr~;bj1OfX6M6Oe~;7PwjfY~;9Zcf99dvz4JmOHfw73~_0ldPbivG3iU~_Y6fvc~;6mZuPeirmMbj~;fd8b3~;vyCfI5Br9pXf97gp~;xPzjH97~;gfQH~_sIcf~;2kb90kjn6k~_vnjP~;XYUftTm~_~_~_H~;fRjrJvvvHxb7~_nXmBd987n7qrmvDvwRRX8cxf7t0H8xJ6Ol.bps.a.872078629656402/872082799655985/,0,"On 20 June we hosted a Seminar on ""How to design for a sustainable future"". With talks and workshops by World Design Organization, MVO Nederland, Waag Society, Butterfly Works and more. All photos by Bibi Veth©"
24 July 2018,,0,https://www.facebook.com/events/2162014910747372/,0,
11 July 2018,,0,https://www.facebook.com/digitalsocietyschool/photos/pcb.859085137622418/859085087622423/,0,
5 July 2018,,2,https://l.facebook.com/l.php?u=http%3A%2F%2Fwww.bit.ly%2Fapply-dss%3Ffbclid%3DIwAR0x6qNTxEzqvmsQlUWkzvE89vrifUDui_bmxzdl3In_fP8gBETXB7xA0-A&h=AT36_E3mqxl3xOr2ralAt3Gemd52q10GwDGo8njknh03pZPiA1im5e17LBdvVB0q2_dWBlEvcsqffxWy7I8KhNU8lcj-urSGOyTeoBoYiBzmFbnfe5mcaLPPo6GLNjjbV7E&__tn__=H-R&c[0]=AT1jCJ5kJFsvo4XpYf980rEwst-6tRj3WW2Lu2yIDZj-07FuvVrC9Gn8161RXt-ejHOHUPc-e-8G0qxyzALCrlad-EA-ZYYpsW1ej9wXzorguqzu0mL7-BxquGz01VVNCuDzeJVr9n4dcpJZwrXtJpJYFv1_UcQSHYWiK10ya7jXm9ybwG-2KSjJxA,0,"Intern with us next semester! Apply via www.bit.ly/apply-dss Orviahttps://digitalsocietyschool.typeform.co/to/Up4fHf >>> Project: Physical health with smart playful objects.SDG: 3. Good health. <<<Contribute to vitality. Games and toys are used more and more in health; for therapy and medical examination. How can patients improve their vitality with smart tangible toys, inviting to move?  How can playfication of health stimulate physical sense of presence? Do patients who need to stay at home benefit from this developments? You and your team mates will talk to patients and research play theory. You will prototype smart playful objects to be used in medical settings."
5 July 2018,,9,https://www.facebook.com/digitalsocietyschool/photos/a.804885903042342/853433781520887/,0,
5 July 2018,,1,https://digitalsocietyschool.org/?fbclid=IwAR08N1SZminuXAY9yVQDPAXGwCdBfSV16O1I30GIyB62wFeA4EIhFXxxA8k,0,
5 July 2018,,3,https://www.facebook.com/digitalsocietyschool/photos/a.804885903042342/853390931525172/,0,Extended deadline for all  Internships or graduationprojects! more info on website!
5 July 2018,,1,https://www.facebook.com/digitalsocietyschool/photos/a.795027410694858/853382381526027/,0,
22 June 2018,,4,https://digitalsocietyschool.org/?post_type=insight&p=1049,0,Come and join our team! We are looking for two Senior Associate Researchers and an Instrument Developer. Are you the one we are looking for? https://digitalsocietyschool.org/insight/we-are-hiring/
21 June 2018,,2,https://www.facebook.com/digitalsocietyschool/photos/a.795027410694858/840157109515221/,0,
18 June 2018,,2,https://www.facebook.com/events/381340192355497/,0,
13 June 2018,,1,https://www.facebook.com/digitalsocietyschool/videos/833121146885484,0,"This was Alvaro Soto but tomorrow its time for Mic drop #4 with Kevin Macnish! He will talk about Frankenstein's Monster or BB-8: How do we design Good Technology for Real People? Get your (free) tix at bit.ly/MicDrop4 , See you tomorrow!"
13 June 2018,,4,https://www.facebook.com/digitalsocietyschool/photos/a.804885903042342/833060570224875/,0,"Want to have the Johan Cruijff Arena as your personal playground during your #internship or #graduationproject? We're looking for Gamedevelopers, Software engineers, (Big) data scientists and UX-designers for our project #innovationArenA"
12 June 2018,,5,https://www.facebook.com/digitalsocietyschool/photos/a.804885903042342/832413620289570/,3,"Looking for an internship? Our first project is confirmed, with Johan Cruijff ArenA: Make the Johan Cruijff ArenA the most innovative stadium in Europe by 2020! Public spaces are increasingly datafied. Interactive screens, sensors and cameras are all around us. How can we use this data to influence the customer experience in the stadium? You will create concepts based on data the stadium collects and make the Johan Cruijff Arena your own personal field lab and eventually the smartest Stadium in the world! UX, experience and interaction Designers, Programmers and Researchers are most welcome to apply for this awesome #internship! apply via bit.ly/apply-dss"
8 June 2018,,2,https://www.facebook.com/events/239052716677445/,0,
7 June 2018,,4,https://greenamsterdam.nl/survey/?fbclid=IwAR3rJqSJJ1fk60DOH4hii4YzZBmkZ7taiSdXwcXGzhAVyqwVUYRuTd8N1Ak,0,"We are researching green energy adepts, and need your help. Please have a chat with our digital friend magnetron! https://greenamsterdam.nl/survey!"
7 June 2018,,2,https://www.facebook.com/events/242548693163280/,0,
7 June 2018,,,https://www.facebook.com/events/1222340947901125/,0,
6 June 2018,,7,https://www.facebook.com/digitalsocietyschool/photos/a.804885903042342/829356437261955/,0,"Join us in September for cool internships! You’ll be part of a multidisciplinary team of designers, researchers and developers in all stages of their studies and careers and from all over the world. Our new projects start in September 2018, apply via http://bit.ly/apply-dss"
29 May 2018,,0,https://www.facebook.com/digitalsocietyschool/photos/ms.c.eJw9y8ENwEAIA8GOIsD4MP03Fl0QeY60q2ASTWuRqEfX6azDcGGMxnUY12cc20fCJWJt82t7n75~_f33l9pieLzSyHSI~-.bps.a.825453884318877/825453950985537/,0,
29 May 2018,,0,https://www.facebook.com/digitalsocietyschool/photos/a.804885903042342/825446984319567/,1,"Don't spend your summer on the couch - learn how to build a #VR experience! Check out our #summerschool on Virtual Reality - you'll be collaborating with 2 other teams across the globe at NYC Medialab and Japan. Check out thedetailsbelowandapplyhttp://bit.ly/VRSummerSchool (Looking for VR  programmers (unity), sound engineers, art directors, Coders (C), 3D modelers and more"
29 May 2018,,0,https://www.facebook.com/digitalsocietyschool/photos/a.795027410694858/825441467653452/,0,
24 May 2018,,0,https://www.facebook.com/digitalsocietyschool/photos/pcb.822992164565049/822992114565054/,0,
23 May 2018,,1,https://www.facebook.com/digitalsocietyschool/videos/822549744609291,0,"This afternoon we're hosting #3 of the Mic drops! This time Alvaro Soto, design lead of IBM Watson, comes to talk about AI, don't miss out! Register (free) at http://bit.ly/MicDrop3"
18 May 2018,,0,https://www.facebook.com/digitalsocietyschool/photos/a.804885903042342/820257524838513/,0,"RT @NieuwsFDMCI: Come and join Flying Money on 22 and 23 of May, where it will be all about the future of digital money and criminal cash flows. For more info and registration go to: https://t.co/mlPgAVCsXP @demadera Feee entrance for AUAS employees and students! https://t.co/LQwv3kXfFI (via Twitter http://twitter.com/DSSAmsterdam/status/997438747460427776) RT @NieuwsFDMCI: Come and join Flying Money on 22 and 23 of May, where it will be all about the future of digital money and criminal cash flows. For more info and registration go to: https://t.co/mlPgAVCsXP @demadera Feee entrance for AUAS employees and students! https://t.co/LQwv3kXfFI"
18 May 2018,,0,https://www.facebook.com/digitalsocietyschool/photos/a.804885903042342/820192264845039//,0,Check out this Postdoc #vacancy on #AI and #Data. Not there yet? You can prepare yourself with our upcoming semester project on Data Driven Innovation! > https://t.co/VnxmWtHYTc #BigDataAnalytics #DigitalSociety https://t.co/NwlGq6n43X (via Twitter http://twitter.com/DSSAmsterdam/status/997393184434073600) Check out this Postdoc #vacancy on #AI and #Data. Not there yet? You can prepare yourself with our upcoming semester project on Data Driven Innovation! > https://t.co/VnxmWtHYTc #BigDataAnalytics #DigitalSociety https://t.co/NwlGq6n43X
17 May 2018,,0,https://www.facebook.com/digitalsocietyschool/photos/a.804885903042342/819787441552188/,0,"*#vacancy alert* we are recruiting for new learners next semester! Are you a #designer,#developer or #researcher and do you want to work on real challenges in a #DigitalSociety ? Check out our profiles and apply! https://t.co/8tiFvhwUWD https://t.co/fSIMNkFfkM (via Twitter http://twitter.com/DSSAmsterdam/status/997032254718316544) *#vacancy alert* we are recruiting for new learners next semester! Are you a #designer,#developer or #researcher and do you want to work on real challenges in a #DigitalSociety ? Check out our profiles and apply! https://t.co/8tiFvhwUWD https://t.co/fSIMNkFfkM "
16 May 2018,,0,https://www.facebook.com/digitalsocietyschool/photos/a.804885903042342/819433998254199/,0,
16 May 2018,,5,https://waag.org/nl/event/museumcamp-amsterdam-2018?fbclid=IwAR2mTlu79zQORbJ2MCRXYId-3s8zp4AoA8awt2EtFgMz4oxK6xJ95lceYKg,0,Wil jij meedenken en ontwikkelen aan nieuwe concepten voor museumtentoonstellingen? Op vrijdag 6 en zaterdag 7 juli is NEMO Science Museum in Amsterdam de plek waar 40 creatievelingen overnachten. Ontdek de grenzen van je eigen creativiteit binnen het thema ‘museum als laboratorium’ en ga 48 uur lang aan de slag met verschillende creatieve technieken. Meer informatie en aanmeldingen:
14 May 2018,,2,https://www.facebook.com/digitalsocietyschool/photos/a.804885903042342/818552875008978/,0,"A.I. can't explain itself. Will Designers Help?""Join us for our 3rd Micdrop Wednesday 23rd! AlvaroSoto(DesignLeadIBMWatson)isinAmsterdamtotalkaboutArtificialIntelligence. Sign up here http://bit.ly/MicDrop3"
14 May 2018,,0,https://www.facebook.com/digitalsocietyschool/photos/a.795027410694858/818549575009308/,0,
14 May 2018,,6,https://www.facebook.com/digitalsocietyschool/photos/a.804885903042342/818506641680268/,0,Today we received the Nintendo Labo for the Nintendo Switch! So exciting! Can’t and won’t wait to experiment with it 🎮🔬🔎bringing Physical and Digital Play into education. Gotta love this job 
9 May 2018,29,3,https://www.facebook.com/digitalsocietyschool/videos/814149288782670,0,"This is Tamara the Explorer, our creative technologist! Here we find her in her natural habitat, exploring Disneys new VR game’Coco’ on the Oculis Rift!."
7 May 2018,,3,https://www.facebook.com/digitalsocietyschool/photos/a.804885903042342/811073062423626/,0,Taking 'out-of-office' quite serious! Tropical temperatures ask for tropical measurements
